Source,Destination,Size,Arrival Time,Flow ID
99.86.118.106,130.176.158.162,111,58.34694323973417,49
99.84.96.224,130.176.53.80,52,59.780589646796926,50
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,128,60.25958151156313,51
52.124.180.45,66.178.136.188,68,60.25958151156313,51
52.92.74.207,130.176.67.183,72,61.61086005469386,52
13.249.160.24,54.239.14.231,128,64.03579877978504,53
13.249.160.24,54.239.14.231,10,64.03579877978504,53
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,128,64.24790304150773,54
46.51.246.238,70.132.27.58,120,64.24790304150773,54
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,128,65.34881401250458,55
13.35.29.145,54.182.235.163,124,65.34881401250458,55
99.86.233.145,13.32.32.155,109,66.04360417410224,56
107.161.41.187,99.150.80.191,50,67.77418898683311,57
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,128,68.18869228884594,58
104.238.247.120,52.95.180.94,17,68.18869228884594,58
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,128,70.82767732052613,59
13.227.102.39,13.225.137.73,63,70.82767732052613,59
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,128,71.21969416409611,60
64.252.142.187,130.176.131.212,59,71.21969416409611,60
99.86.19.203,13.35.161.136,128,72.00312320762055,61
99.86.19.203,13.35.161.136,128,72.00312320762055,61
99.86.19.203,13.35.161.136,122,72.00312320762055,61
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,128,73.01494869851332,62
170.176.200.226,71.152.21.240,24,73.01494869851332,62
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,128,75.85222375025965,63
216.137.45.204,18.198.194.202,12,75.85222375025965,63
13.225.169.41,99.82.184.159,104,79.57107265546244,64
137.83.208.43,54.240.56.229,62,80.54271794346255,65
13.227.150.55,54.232.219.232,128,80.68936962728405,66
13.227.150.55,54.232.219.232,17,80.68936962728405,66
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,128,81.2128212834863,67
3.5.131.175,71.152.99.125,76,81.2128212834863,67
54.239.143.191,54.239.39.82,79,81.70871064399127,68
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,128,83.24631964520479,69
52.85.10.74,70.132.57.54,76,83.24631964520479,69
52.46.56.171,70.132.63.167,128,83.57279190424599,70
52.46.56.171,70.132.63.167,128,83.57279190424599,70
52.46.56.171,70.132.63.167,122,83.57279190424599,70
52.85.47.150,3.5.140.33,128,85.16427622487814,71
52.85.47.150,3.5.140.33,128,85.16427622487814,71
52.85.47.150,3.5.140.33,128,85.16427622487814,71
52.85.47.150,3.5.140.33,59,85.16427622487814,71
13.224.107.110,13.35.254.183,128,85.98304366744058,72
13.224.107.110,13.35.254.183,74,85.98304366744058,72
13.225.169.163,13.226.169.252,77,86.32411727042367,73
130.176.77.171,54.239.22.127,128,87.64462197909806,74
130.176.77.171,54.239.22.127,17,87.64462197909806,74
99.77.148.15,70.132.26.241,128,88.92817869428873,75
99.77.148.15,70.132.26.241,128,88.92817869428873,75
99.77.148.15,70.132.26.241,128,88.92817869428873,75
99.77.148.15,70.132.26.241,128,88.92817869428873,75
99.77.148.15,70.132.26.241,128,88.92817869428873,75
99.77.148.15,70.132.26.241,128,88.92817869428873,75
99.77.148.15,70.132.26.241,128,88.92817869428873,75
99.77.148.15,70.132.26.241,13,88.92817869428873,75
143.204.26.29,65.8.68.46,128,90.53518853401943,76
143.204.26.29,65.8.68.46,26,90.53518853401943,76
99.84.77.61,54.240.196.122,67,92.45320242280933,77
13.249.194.152,54.192.173.218,53,93.14978944947032,78
144.220.14.98,202.173.26.230,52,93.45397547509279,79
15.177.68.145,13.35.20.110,128,94.46027698781958,80
15.177.68.145,13.35.20.110,128,94.46027698781958,80
15.177.68.145,13.35.20.110,37,94.46027698781958,80
15.193.10.14,54.192.78.167,77,95.287396414292,81
143.204.193.239,130.176.10.98,128,95.46603300031252,82
143.204.193.239,130.176.10.98,128,95.46603300031252,82
143.204.193.239,130.176.10.98,128,95.46603300031252,82
143.204.193.239,130.176.10.98,128,95.46603300031252,82
143.204.193.239,130.176.10.98,128,95.46603300031252,82
143.204.193.239,130.176.10.98,33,95.46603300031252,82
52.84.156.182,15.177.87.175,51,96.37374012146671,83
99.77.253.238,99.82.161.170,51,96.69143806130427,84
185.144.16.82,99.86.121.102,100,98.50188192537819,85
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,128,99.28207240053189,86
70.132.33.169,13.35.25.115,17,99.28207240053189,86
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,128,99.6661239932003,87
52.124.221.212,104.193.207.40,101,99.6661239932003,87
54.182.250.16,13.249.96.250,67,100.07001267506719,88
103.238.120.111,99.77.157.81,128,101.89227490253433,89
103.238.120.111,99.77.157.81,91,101.89227490253433,89
99.77.189.29,54.230.234.13,128,102.65887308165395,90
99.77.189.29,54.230.234.13,47,102.65887308165395,90
13.226.94.127,65.9.92.226,128,108.5293802606491,91
13.226.94.127,65.9.92.226,128,108.5293802606491,91
13.226.94.127,65.9.92.226,128,108.5293802606491,91
13.226.94.127,65.9.92.226,128,108.5293802606491,91
13.226.94.127,65.9.92.226,22,108.5293802606491,91
13.32.230.203,130.176.103.54,97,108.70640658941967,92
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,128,108.76591298465485,93
148.5.86.146,15.177.82.22,51,108.76591298465485,93
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
130.176.131.114,52.46.35.45,128,108.93792958763817,94
23.249.219.232,45.88.30.239,61,110.9738613177454,95
195.234.155.44,71.152.1.242,128,111.31696109194496,96
195.234.155.44,71.152.1.242,128,111.31696109194496,96
195.234.155.44,71.152.1.242,122,111.31696109194496,96
45.223.12.178,70.132.20.120,113,111.69096441622304,97
136.184.227.67,74.118.106.253,77,111.9341373501763,98
142.0.189.57,99.84.98.252,113,112.24037683435623,99
